path,fold
1.2.276.0.7230010.3.1.2.8323329.3431.1517875177.817612/1.2.276.0.7230010.3.1.3.8323329.3431.1517875177.817611/1.2.276.0.7230010.3.1.4.8323329.3431.1517875177.817613.dcm,2
1.2.276.0.7230010.3.1.2.8323329.1897.1517875170.144279/1.2.276.0.7230010.3.1.3.8323329.1897.1517875170.144278/1.2.276.0.7230010.3.1.4.8323329.1897.1517875170.144280.dcm,3
1.2.276.0.7230010.3.1.2.8323329.13071.1517875243.401522/1.2.276.0.7230010.3.1.3.8323329.13071.1517875243.401521/1.2.276.0.7230010.3.1.4.8323329.13071.1517875243.401523.dcm,4
1.2.276.0.7230010.3.1.2.8323329.10691.1517875225.96423/1.2.276.0.7230010.3.1.3.8323329.10691.1517875225.96422/1.2.276.0.7230010.3.1.4.8323329.10691.1517875225.96424.dcm,0
1.2.276.0.7230010.3.1.2.8323329.13353.1517875244.792720/1.2.276.0.7230010.3.1.3.8323329.13353.1517875244.792719/1.2.276.0.7230010.3.1.4.8323329.13353.1517875244.792721.dcm,1
1.2.276.0.7230010.3.1.2.8323329.14125.1517875249.737585/1.2.276.0.7230010.3.1.3.8323329.14125.1517875249.737584/1.2.276.0.7230010.3.1.4.8323329.14125.1517875249.737586.dcm,2
1.2.276.0.7230010.3.1.2.8323329.4682.1517875184.111952/1.2.276.0.7230010.3.1.3.8323329.4682.1517875184.111951/1.2.276.0.7230010.3.1.4.8323329.4682.1517875184.111953.dcm,3
1.2.276.0.7230010.3.1.2.8323329.4697.1517875184.173674/1.2.276.0.7230010.3.1.3.8323329.4697.1517875184.173673/1.2.276.0.7230010.3.1.4.8323329.4697.1517875184.173675.dcm,4
1.2.276.0.7230010.3.1.2.8323329.1713.1517875169.64947/1.2.276.0.7230010.3.1.3.8323329.1713.1517875169.64946/1.2.276.0.7230010.3.1.4.8323329.1713.1517875169.64948.dcm,0
1.2.276.0.7230010.3.1.2.8323329.12642.1517875240.927080/1.2.276.0.7230010.3.1.3.8323329.12642.1517875240.927079/1.2.276.0.7230010.3.1.4.8323329.12642.1517875240.927081.dcm,1
1.2.276.0.7230010.3.1.2.8323329.13666.1517875247.117799/1.2.276.0.7230010.3.1.3.8323329.13666.1517875247.117798/1.2.276.0.7230010.3.1.4.8323329.13666.1517875247.117800.dcm,2
1.2.276.0.7230010.3.1.2.8323329.10940.1517875228.343224/1.2.276.0.7230010.3.1.3.8323329.10940.1517875228.343223/1.2.276.0.7230010.3.1.4.8323329.10940.1517875228.343225.dcm,3
1.2.276.0.7230010.3.1.2.8323329.14302.1517875250.662990/1.2.276.0.7230010.3.1.3.8323329.14302.1517875250.662989/1.2.276.0.7230010.3.1.4.8323329.14302.1517875250.662991.dcm,4
1.2.276.0.7230010.3.1.2.8323329.1558.1517875168.394157/1.2.276.0.7230010.3.1.3.8323329.1558.1517875168.394156/1.2.276.0.7230010.3.1.4.8323329.1558.1517875168.394158.dcm,0
1.2.276.0.7230010.3.1.2.8323329.4904.1517875185.355708/1.2.276.0.7230010.3.1.3.8323329.4904.1517875185.355707/1.2.276.0.7230010.3.1.4.8323329.4904.1517875185.355709.dcm,1
1.2.276.0.7230010.3.1.2.8323329.5373.1517875187.819903/1.2.276.0.7230010.3.1.3.8323329.5373.1517875187.819902/1.2.276.0.7230010.3.1.4.8323329.5373.1517875187.819904.dcm,2
1.2.276.0.7230010.3.1.2.8323329.31831.1517875157.88785/1.2.276.0.7230010.3.1.3.8323329.31831.1517875157.88784/1.2.276.0.7230010.3.1.4.8323329.31831.1517875157.88786.dcm,3
1.2.276.0.7230010.3.1.2.8323329.4491.1517875183.133131/1.2.276.0.7230010.3.1.3.8323329.4491.1517875183.133130/1.2.276.0.7230010.3.1.4.8323329.4491.1517875183.133132.dcm,4
1.2.276.0.7230010.3.1.2.8323329.11763.1517875234.654473/1.2.276.0.7230010.3.1.3.8323329.11763.1517875234.654472/1.2.276.0.7230010.3.1.4.8323329.11763.1517875234.654474.dcm,0
1.2.276.0.7230010.3.1.2.8323329.14258.1517875250.465179/1.2.276.0.7230010.3.1.3.8323329.14258.1517875250.465178/1.2.276.0.7230010.3.1.4.8323329.14258.1517875250.465180.dcm,1
1.2.276.0.7230010.3.1.2.8323329.13730.1517875247.610995/1.2.276.0.7230010.3.1.3.8323329.13730.1517875247.610994/1.2.276.0.7230010.3.1.4.8323329.13730.1517875247.610996.dcm,2
1.2.276.0.7230010.3.1.2.8323329.1553.1517875168.374909/1.2.276.0.7230010.3.1.3.8323329.1553.1517875168.374908/1.2.276.0.7230010.3.1.4.8323329.1553.1517875168.374910.dcm,3
1.2.276.0.7230010.3.1.2.8323329.3047.1517875175.785130/1.2.276.0.7230010.3.1.3.8323329.3047.1517875175.785129/1.2.276.0.7230010.3.1.4.8323329.3047.1517875175.785131.dcm,4
1.2.276.0.7230010.3.1.2.8323329.12527.1517875239.531102/1.2.276.0.7230010.3.1.3.8323329.12527.1517875239.531101/1.2.276.0.7230010.3.1.4.8323329.12527.1517875239.531103.dcm,0
1.2.276.0.7230010.3.1.2.8323329.10457.1517875223.804109/1.2.276.0.7230010.3.1.3.8323329.10457.1517875223.804108/1.2.276.0.7230010.3.1.4.8323329.10457.1517875223.804110.dcm,1
1.2.276.0.7230010.3.1.2.8323329.10099.1517875222.78540/1.2.276.0.7230010.3.1.3.8323329.10099.1517875222.78539/1.2.276.0.7230010.3.1.4.8323329.10099.1517875222.78541.dcm,2
1.2.276.0.7230010.3.1.2.8323329.13051.1517875243.309768/1.2.276.0.7230010.3.1.3.8323329.13051.1517875243.309767/1.2.276.0.7230010.3.1.4.8323329.13051.1517875243.309769.dcm,3
1.2.276.0.7230010.3.1.2.8323329.12856.1517875242.202752/1.2.276.0.7230010.3.1.3.8323329.12856.1517875242.202751/1.2.276.0.7230010.3.1.4.8323329.12856.1517875242.202753.dcm,4
1.2.276.0.7230010.3.1.2.8323329.3072.1517875175.923382/1.2.276.0.7230010.3.1.3.8323329.3072.1517875175.923381/1.2.276.0.7230010.3.1.4.8323329.3072.1517875175.923383.dcm,0
1.2.276.0.7230010.3.1.2.8323329.11553.1517875233.585146/1.2.276.0.7230010.3.1.3.8323329.11553.1517875233.585145/1.2.276.0.7230010.3.1.4.8323329.11553.1517875233.585147.dcm,1
1.2.276.0.7230010.3.1.2.8323329.13995.1517875249.36137/1.2.276.0.7230010.3.1.3.8323329.13995.1517875249.36136/1.2.276.0.7230010.3.1.4.8323329.13995.1517875249.36138.dcm,2
1.2.276.0.7230010.3.1.2.8323329.32125.1517875158.565828/1.2.276.0.7230010.3.1.3.8323329.32125.1517875158.565827/1.2.276.0.7230010.3.1.4.8323329.32125.1517875158.565829.dcm,3
1.2.276.0.7230010.3.1.2.8323329.5384.1517875187.872759/1.2.276.0.7230010.3.1.3.8323329.5384.1517875187.872758/1.2.276.0.7230010.3.1.4.8323329.5384.1517875187.872760.dcm,4
1.2.276.0.7230010.3.1.2.8323329.12805.1517875241.941376/1.2.276.0.7230010.3.1.3.8323329.12805.1517875241.941375/1.2.276.0.7230010.3.1.4.8323329.12805.1517875241.941377.dcm,0
1.2.276.0.7230010.3.1.2.8323329.5365.1517875187.780609/1.2.276.0.7230010.3.1.3.8323329.5365.1517875187.780608/1.2.276.0.7230010.3.1.4.8323329.5365.1517875187.780610.dcm,1
1.2.276.0.7230010.3.1.2.8323329.3110.1517875176.151773/1.2.276.0.7230010.3.1.3.8323329.3110.1517875176.151772/1.2.276.0.7230010.3.1.4.8323329.3110.1517875176.151774.dcm,2
1.2.276.0.7230010.3.1.2.8323329.3071.1517875175.918593/1.2.276.0.7230010.3.1.3.8323329.3071.1517875175.918592/1.2.276.0.7230010.3.1.4.8323329.3071.1517875175.918594.dcm,3
1.2.276.0.7230010.3.1.2.8323329.1012.1517875165.910040/1.2.276.0.7230010.3.1.3.8323329.1012.1517875165.910039/1.2.276.0.7230010.3.1.4.8323329.1012.1517875165.910041.dcm,4
1.2.276.0.7230010.3.1.2.8323329.14044.1517875249.310828/1.2.276.0.7230010.3.1.3.8323329.14044.1517875249.310827/1.2.276.0.7230010.3.1.4.8323329.14044.1517875249.310829.dcm,0
1.2.276.0.7230010.3.1.2.8323329.5201.1517875186.937124/1.2.276.0.7230010.3.1.3.8323329.5201.1517875186.937123/1.2.276.0.7230010.3.1.4.8323329.5201.1517875186.937125.dcm,1
1.2.276.0.7230010.3.1.2.8323329.14479.1517875252.303860/1.2.276.0.7230010.3.1.3.8323329.14479.1517875252.303859/1.2.276.0.7230010.3.1.4.8323329.14479.1517875252.303861.dcm,2
1.2.276.0.7230010.3.1.2.8323329.13474.1517875245.497442/1.2.276.0.7230010.3.1.3.8323329.13474.1517875245.497441/1.2.276.0.7230010.3.1.4.8323329.13474.1517875245.497443.dcm,3
1.2.276.0.7230010.3.1.2.8323329.14253.1517875250.443787/1.2.276.0.7230010.3.1.3.8323329.14253.1517875250.443786/1.2.276.0.7230010.3.1.4.8323329.14253.1517875250.443788.dcm,4
1.2.276.0.7230010.3.1.2.8323329.12542.1517875239.629834/1.2.276.0.7230010.3.1.3.8323329.12542.1517875239.629833/1.2.276.0.7230010.3.1.4.8323329.12542.1517875239.629835.dcm,0
1.2.276.0.7230010.3.1.2.8323329.2942.1517875175.449125/1.2.276.0.7230010.3.1.3.8323329.2942.1517875175.449124/1.2.276.0.7230010.3.1.4.8323329.2942.1517875175.449126.dcm,1
1.2.276.0.7230010.3.1.2.8323329.3995.1517875180.551646/1.2.276.0.7230010.3.1.3.8323329.3995.1517875180.551645/1.2.276.0.7230010.3.1.4.8323329.3995.1517875180.551647.dcm,2
1.2.276.0.7230010.3.1.2.8323329.4532.1517875183.328347/1.2.276.0.7230010.3.1.3.8323329.4532.1517875183.328346/1.2.276.0.7230010.3.1.4.8323329.4532.1517875183.328348.dcm,3
1.2.276.0.7230010.3.1.2.8323329.3924.1517875180.160769/1.2.276.0.7230010.3.1.3.8323329.3924.1517875180.160768/1.2.276.0.7230010.3.1.4.8323329.3924.1517875180.160770.dcm,4
1.2.276.0.7230010.3.1.2.8323329.12789.1517875241.863580/1.2.276.0.7230010.3.1.3.8323329.12789.1517875241.863579/1.2.276.0.7230010.3.1.4.8323329.12789.1517875241.863581.dcm,0
1.2.276.0.7230010.3.1.2.8323329.4734.1517875184.394580/1.2.276.0.7230010.3.1.3.8323329.4734.1517875184.394579/1.2.276.0.7230010.3.1.4.8323329.4734.1517875184.394581.dcm,1
1.2.276.0.7230010.3.1.2.8323329.31701.1517875156.392541/1.2.276.0.7230010.3.1.3.8323329.31701.1517875156.392540/1.2.276.0.7230010.3.1.4.8323329.31701.1517875156.392542.dcm,2
1.2.276.0.7230010.3.1.2.8323329.11197.1517875231.668773/1.2.276.0.7230010.3.1.3.8323329.11197.1517875231.668772/1.2.276.0.7230010.3.1.4.8323329.11197.1517875231.668774.dcm,3
1.2.276.0.7230010.3.1.2.8323329.12855.1517875242.199195/1.2.276.0.7230010.3.1.3.8323329.12855.1517875242.199194/1.2.276.0.7230010.3.1.4.8323329.12855.1517875242.199196.dcm,4
1.2.276.0.7230010.3.1.2.8323329.2799.1517875174.801599/1.2.276.0.7230010.3.1.3.8323329.2799.1517875174.801598/1.2.276.0.7230010.3.1.4.8323329.2799.1517875174.801600.dcm,0
1.2.276.0.7230010.3.1.2.8323329.32371.1517875160.257654/1.2.276.0.7230010.3.1.3.8323329.32371.1517875160.257653/1.2.276.0.7230010.3.1.4.8323329.32371.1517875160.257655.dcm,1
1.2.276.0.7230010.3.1.2.8323329.31797.1517875156.918191/1.2.276.0.7230010.3.1.3.8323329.31797.1517875156.918190/1.2.276.0.7230010.3.1.4.8323329.31797.1517875156.918192.dcm,2
1.2.276.0.7230010.3.1.2.8323329.12636.1517875240.809094/1.2.276.0.7230010.3.1.3.8323329.12636.1517875240.809093/1.2.276.0.7230010.3.1.4.8323329.12636.1517875240.809095.dcm,3
1.2.276.0.7230010.3.1.2.8323329.11835.1517875235.939997/1.2.276.0.7230010.3.1.3.8323329.11835.1517875235.939996/1.2.276.0.7230010.3.1.4.8323329.11835.1517875235.939998.dcm,4
1.2.276.0.7230010.3.1.2.8323329.31956.1517875157.678827/1.2.276.0.7230010.3.1.3.8323329.31956.1517875157.678826/1.2.276.0.7230010.3.1.4.8323329.31956.1517875157.678828.dcm,0
1.2.276.0.7230010.3.1.2.8323329.32034.1517875158.122246/1.2.276.0.7230010.3.1.3.8323329.32034.1517875158.122245/1.2.276.0.7230010.3.1.4.8323329.32034.1517875158.122247.dcm,1
1.2.276.0.7230010.3.1.2.8323329.5405.1517875187.952235/1.2.276.0.7230010.3.1.3.8323329.5405.1517875187.952234/1.2.276.0.7230010.3.1.4.8323329.5405.1517875187.952236.dcm,2
1.2.276.0.7230010.3.1.2.8323329.11480.1517875233.143117/1.2.276.0.7230010.3.1.3.8323329.11480.1517875233.143116/1.2.276.0.7230010.3.1.4.8323329.11480.1517875233.143118.dcm,3
1.2.276.0.7230010.3.1.2.8323329.2209.1517875171.648279/1.2.276.0.7230010.3.1.3.8323329.2209.1517875171.648278/1.2.276.0.7230010.3.1.4.8323329.2209.1517875171.648280.dcm,4
1.2.276.0.7230010.3.1.2.8323329.4961.1517875185.712497/1.2.276.0.7230010.3.1.3.8323329.4961.1517875185.712496/1.2.276.0.7230010.3.1.4.8323329.4961.1517875185.712498.dcm,0
1.2.276.0.7230010.3.1.2.8323329.3615.1517875178.696575/1.2.276.0.7230010.3.1.3.8323329.3615.1517875178.696574/1.2.276.0.7230010.3.1.4.8323329.3615.1517875178.696576.dcm,1
1.2.276.0.7230010.3.1.2.8323329.10439.1517875223.736605/1.2.276.0.7230010.3.1.3.8323329.10439.1517875223.736604/1.2.276.0.7230010.3.1.4.8323329.10439.1517875223.736606.dcm,2
1.2.276.0.7230010.3.1.2.8323329.4163.1517875181.454293/1.2.276.0.7230010.3.1.3.8323329.4163.1517875181.454292/1.2.276.0.7230010.3.1.4.8323329.4163.1517875181.454294.dcm,3
1.2.276.0.7230010.3.1.2.8323329.12073.1517875237.231914/1.2.276.0.7230010.3.1.3.8323329.12073.1517875237.231913/1.2.276.0.7230010.3.1.4.8323329.12073.1517875237.231915.dcm,4
1.2.276.0.7230010.3.1.2.8323329.1963.1517875170.446425/1.2.276.0.7230010.3.1.3.8323329.1963.1517875170.446424/1.2.276.0.7230010.3.1.4.8323329.1963.1517875170.446426.dcm,0
1.2.276.0.7230010.3.1.2.8323329.13668.1517875247.129856/1.2.276.0.7230010.3.1.3.8323329.13668.1517875247.129855/1.2.276.0.7230010.3.1.4.8323329.13668.1517875247.129857.dcm,1
1.2.276.0.7230010.3.1.2.8323329.3626.1517875178.720626/1.2.276.0.7230010.3.1.3.8323329.3626.1517875178.720625/1.2.276.0.7230010.3.1.4.8323329.3626.1517875178.720627.dcm,2
1.2.276.0.7230010.3.1.2.8323329.2093.1517875171.146193/1.2.276.0.7230010.3.1.3.8323329.2093.1517875171.146192/1.2.276.0.7230010.3.1.4.8323329.2093.1517875171.146194.dcm,3
1.2.276.0.7230010.3.1.2.8323329.13262.1517875244.406984/1.2.276.0.7230010.3.1.3.8323329.13262.1517875244.406983/1.2.276.0.7230010.3.1.4.8323329.13262.1517875244.406985.dcm,4
1.2.276.0.7230010.3.1.2.8323329.1756.1517875169.270790/1.2.276.0.7230010.3.1.3.8323329.1756.1517875169.270789/1.2.276.0.7230010.3.1.4.8323329.1756.1517875169.270791.dcm,0
1.2.276.0.7230010.3.1.2.8323329.12354.1517875238.746737/1.2.276.0.7230010.3.1.3.8323329.12354.1517875238.746736/1.2.276.0.7230010.3.1.4.8323329.12354.1517875238.746738.dcm,1
1.2.276.0.7230010.3.1.2.8323329.13114.1517875243.717966/1.2.276.0.7230010.3.1.3.8323329.13114.1517875243.717965/1.2.276.0.7230010.3.1.4.8323329.13114.1517875243.717967.dcm,2
1.2.276.0.7230010.3.1.2.8323329.11969.1517875236.686732/1.2.276.0.7230010.3.1.3.8323329.11969.1517875236.686731/1.2.276.0.7230010.3.1.4.8323329.11969.1517875236.686733.dcm,3
1.2.276.0.7230010.3.1.2.8323329.12824.1517875242.24773/1.2.276.0.7230010.3.1.3.8323329.12824.1517875242.24772/1.2.276.0.7230010.3.1.4.8323329.12824.1517875242.24774.dcm,4
1.2.276.0.7230010.3.1.2.8323329.12684.1517875241.167433/1.2.276.0.7230010.3.1.3.8323329.12684.1517875241.167432/1.2.276.0.7230010.3.1.4.8323329.12684.1517875241.167434.dcm,0
1.2.276.0.7230010.3.1.2.8323329.32216.1517875159.54880/1.2.276.0.7230010.3.1.3.8323329.32216.1517875159.54879/1.2.276.0.7230010.3.1.4.8323329.32216.1517875159.54881.dcm,1
1.2.276.0.7230010.3.1.2.8323329.4871.1517875185.185951/1.2.276.0.7230010.3.1.3.8323329.4871.1517875185.185950/1.2.276.0.7230010.3.1.4.8323329.4871.1517875185.185952.dcm,2
1.2.276.0.7230010.3.1.2.8323329.4969.1517875185.754339/1.2.276.0.7230010.3.1.3.8323329.4969.1517875185.754338/1.2.276.0.7230010.3.1.4.8323329.4969.1517875185.754340.dcm,3
1.2.276.0.7230010.3.1.2.8323329.14466.1517875252.239816/1.2.276.0.7230010.3.1.3.8323329.14466.1517875252.239815/1.2.276.0.7230010.3.1.4.8323329.14466.1517875252.239817.dcm,4
1.2.276.0.7230010.3.1.2.8323329.12143.1517875237.684006/1.2.276.0.7230010.3.1.3.8323329.12143.1517875237.684005/1.2.276.0.7230010.3.1.4.8323329.12143.1517875237.684007.dcm,0
1.2.276.0.7230010.3.1.2.8323329.32753.1517875162.170352/1.2.276.0.7230010.3.1.3.8323329.32753.1517875162.170351/1.2.276.0.7230010.3.1.4.8323329.32753.1517875162.170353.dcm,1
1.2.276.0.7230010.3.1.2.8323329.12877.1517875242.319297/1.2.276.0.7230010.3.1.3.8323329.12877.1517875242.319296/1.2.276.0.7230010.3.1.4.8323329.12877.1517875242.319298.dcm,2
1.2.276.0.7230010.3.1.2.8323329.4231.1517875181.832474/1.2.276.0.7230010.3.1.3.8323329.4231.1517875181.832473/1.2.276.0.7230010.3.1.4.8323329.4231.1517875181.832475.dcm,3
1.2.276.0.7230010.3.1.2.8323329.11784.1517875234.818505/1.2.276.0.7230010.3.1.3.8323329.11784.1517875234.818504/1.2.276.0.7230010.3.1.4.8323329.11784.1517875234.818506.dcm,4
1.2.276.0.7230010.3.1.2.8323329.10911.1517875227.881791/1.2.276.0.7230010.3.1.3.8323329.10911.1517875227.881790/1.2.276.0.7230010.3.1.4.8323329.10911.1517875227.881792.dcm,0
1.2.276.0.7230010.3.1.2.8323329.4886.1517875185.262123/1.2.276.0.7230010.3.1.3.8323329.4886.1517875185.262122/1.2.276.0.7230010.3.1.4.8323329.4886.1517875185.262124.dcm,1
1.2.276.0.7230010.3.1.2.8323329.12440.1517875239.129699/1.2.276.0.7230010.3.1.3.8323329.12440.1517875239.129698/1.2.276.0.7230010.3.1.4.8323329.12440.1517875239.129700.dcm,2
1.2.276.0.7230010.3.1.2.8323329.31763.1517875156.711530/1.2.276.0.7230010.3.1.3.8323329.31763.1517875156.711529/1.2.276.0.7230010.3.1.4.8323329.31763.1517875156.711531.dcm,3
1.2.276.0.7230010.3.1.2.8323329.4237.1517875181.859832/1.2.276.0.7230010.3.1.3.8323329.4237.1517875181.859831/1.2.276.0.7230010.3.1.4.8323329.4237.1517875181.859833.dcm,4
1.2.276.0.7230010.3.1.2.8323329.10959.1517875228.608797/1.2.276.0.7230010.3.1.3.8323329.10959.1517875228.608796/1.2.276.0.7230010.3.1.4.8323329.10959.1517875228.608798.dcm,0
1.2.276.0.7230010.3.1.2.8323329.4451.1517875182.930105/1.2.276.0.7230010.3.1.3.8323329.4451.1517875182.930104/1.2.276.0.7230010.3.1.4.8323329.4451.1517875182.930106.dcm,1
1.2.276.0.7230010.3.1.2.8323329.3444.1517875177.871517/1.2.276.0.7230010.3.1.3.8323329.3444.1517875177.871516/1.2.276.0.7230010.3.1.4.8323329.3444.1517875177.871518.dcm,2
1.2.276.0.7230010.3.1.2.8323329.4661.1517875184.22179/1.2.276.0.7230010.3.1.3.8323329.4661.1517875184.22178/1.2.276.0.7230010.3.1.4.8323329.4661.1517875184.22180.dcm,3
1.2.276.0.7230010.3.1.2.8323329.322.1517875162.392372/1.2.276.0.7230010.3.1.3.8323329.322.1517875162.392371/1.2.276.0.7230010.3.1.4.8323329.322.1517875162.392373.dcm,4
1.2.276.0.7230010.3.1.2.8323329.12444.1517875239.156893/1.2.276.0.7230010.3.1.3.8323329.12444.1517875239.156892/1.2.276.0.7230010.3.1.4.8323329.12444.1517875239.156894.dcm,0
1.2.276.0.7230010.3.1.2.8323329.32287.1517875159.439425/1.2.276.0.7230010.3.1.3.8323329.32287.1517875159.439424/1.2.276.0.7230010.3.1.4.8323329.32287.1517875159.439426.dcm,1
1.2.276.0.7230010.3.1.2.8323329.10222.1517875222.699230/1.2.276.0.7230010.3.1.3.8323329.10222.1517875222.699229/1.2.276.0.7230010.3.1.4.8323329.10222.1517875222.699231.dcm,2
1.2.276.0.7230010.3.1.2.8323329.31964.1517875157.738103/1.2.276.0.7230010.3.1.3.8323329.31964.1517875157.738102/1.2.276.0.7230010.3.1.4.8323329.31964.1517875157.738104.dcm,3
1.2.276.0.7230010.3.1.2.8323329.14306.1517875250.681246/1.2.276.0.7230010.3.1.3.8323329.14306.1517875250.681245/1.2.276.0.7230010.3.1.4.8323329.14306.1517875250.681247.dcm,4
1.2.276.0.7230010.3.1.2.8323329.2320.1517875172.159450/1.2.276.0.7230010.3.1.3.8323329.2320.1517875172.159449/1.2.276.0.7230010.3.1.4.8323329.2320.1517875172.159451.dcm,0
1.2.276.0.7230010.3.1.2.8323329.10938.1517875228.310006/1.2.276.0.7230010.3.1.3.8323329.10938.1517875228.310005/1.2.276.0.7230010.3.1.4.8323329.10938.1517875228.310007.dcm,1
1.2.276.0.7230010.3.1.2.8323329.14089.1517875249.578839/1.2.276.0.7230010.3.1.3.8323329.14089.1517875249.578838/1.2.276.0.7230010.3.1.4.8323329.14089.1517875249.578840.dcm,2
1.2.276.0.7230010.3.1.2.8323329.12425.1517875239.64848/1.2.276.0.7230010.3.1.3.8323329.12425.1517875239.64847/1.2.276.0.7230010.3.1.4.8323329.12425.1517875239.64849.dcm,3
1.2.276.0.7230010.3.1.2.8323329.1846.1517875169.900916/1.2.276.0.7230010.3.1.3.8323329.1846.1517875169.900915/1.2.276.0.7230010.3.1.4.8323329.1846.1517875169.900917.dcm,4
1.2.276.0.7230010.3.1.2.8323329.10798.1517875225.673225/1.2.276.0.7230010.3.1.3.8323329.10798.1517875225.673224/1.2.276.0.7230010.3.1.4.8323329.10798.1517875225.673226.dcm,0
1.2.276.0.7230010.3.1.2.8323329.2239.1517875171.766941/1.2.276.0.7230010.3.1.3.8323329.2239.1517875171.766940/1.2.276.0.7230010.3.1.4.8323329.2239.1517875171.766942.dcm,1
1.2.276.0.7230010.3.1.2.8323329.2480.1517875172.971526/1.2.276.0.7230010.3.1.3.8323329.2480.1517875172.971525/1.2.276.0.7230010.3.1.4.8323329.2480.1517875172.971527.dcm,2
1.2.276.0.7230010.3.1.2.8323329.11489.1517875233.189658/1.2.276.0.7230010.3.1.3.8323329.11489.1517875233.189657/1.2.276.0.7230010.3.1.4.8323329.11489.1517875233.189659.dcm,3
1.2.276.0.7230010.3.1.2.8323329.32328.1517875160.60456/1.2.276.0.7230010.3.1.3.8323329.32328.1517875160.60455/1.2.276.0.7230010.3.1.4.8323329.32328.1517875160.60457.dcm,4
1.2.276.0.7230010.3.1.2.8323329.4439.1517875182.866024/1.2.276.0.7230010.3.1.3.8323329.4439.1517875182.866023/1.2.276.0.7230010.3.1.4.8323329.4439.1517875182.866025.dcm,0
1.2.276.0.7230010.3.1.2.8323329.3495.1517875178.82840/1.2.276.0.7230010.3.1.3.8323329.3495.1517875178.82839/1.2.276.0.7230010.3.1.4.8323329.3495.1517875178.82841.dcm,1
1.2.276.0.7230010.3.1.2.8323329.2457.1517875172.834410/1.2.276.0.7230010.3.1.3.8323329.2457.1517875172.834409/1.2.276.0.7230010.3.1.4.8323329.2457.1517875172.834411.dcm,2
1.2.276.0.7230010.3.1.2.8323329.3134.1517875176.262694/1.2.276.0.7230010.3.1.3.8323329.3134.1517875176.262693/1.2.276.0.7230010.3.1.4.8323329.3134.1517875176.262695.dcm,3
1.2.276.0.7230010.3.1.2.8323329.12323.1517875238.576789/1.2.276.0.7230010.3.1.3.8323329.12323.1517875238.576788/1.2.276.0.7230010.3.1.4.8323329.12323.1517875238.576790.dcm,4
1.2.276.0.7230010.3.1.2.8323329.14099.1517875249.625072/1.2.276.0.7230010.3.1.3.8323329.14099.1517875249.625071/1.2.276.0.7230010.3.1.4.8323329.14099.1517875249.625073.dcm,0
1.2.276.0.7230010.3.1.2.8323329.574.1517875163.503791/1.2.276.0.7230010.3.1.3.8323329.574.1517875163.503790/1.2.276.0.7230010.3.1.4.8323329.574.1517875163.503792.dcm,1
1.2.276.0.7230010.3.1.2.8323329.10050.1517875221.763034/1.2.276.0.7230010.3.1.3.8323329.10050.1517875221.763033/1.2.276.0.7230010.3.1.4.8323329.10050.1517875221.763035.dcm,2
1.2.276.0.7230010.3.1.2.8323329.4206.1517875181.718114/1.2.276.0.7230010.3.1.3.8323329.4206.1517875181.718113/1.2.276.0.7230010.3.1.4.8323329.4206.1517875181.718115.dcm,3
1.2.276.0.7230010.3.1.2.8323329.11151.1517875231.427515/1.2.276.0.7230010.3.1.3.8323329.11151.1517875231.427514/1.2.276.0.7230010.3.1.4.8323329.11151.1517875231.427516.dcm,4
1.2.276.0.7230010.3.1.2.8323329.31772.1517875156.758918/1.2.276.0.7230010.3.1.3.8323329.31772.1517875156.758917/1.2.276.0.7230010.3.1.4.8323329.31772.1517875156.758919.dcm,0
1.2.276.0.7230010.3.1.2.8323329.31862.1517875157.198403/1.2.276.0.7230010.3.1.3.8323329.31862.1517875157.198402/1.2.276.0.7230010.3.1.4.8323329.31862.1517875157.198404.dcm,1
1.2.276.0.7230010.3.1.2.8323329.32579.1517875161.299311/1.2.276.0.7230010.3.1.3.8323329.32579.1517875161.299310/1.2.276.0.7230010.3.1.4.8323329.32579.1517875161.299312.dcm,2
1.2.276.0.7230010.3.1.2.8323329.4141.1517875181.303524/1.2.276.0.7230010.3.1.3.8323329.4141.1517875181.303523/1.2.276.0.7230010.3.1.4.8323329.4141.1517875181.303525.dcm,3
1.2.276.0.7230010.3.1.2.8323329.4974.1517875185.796000/1.2.276.0.7230010.3.1.3.8323329.4974.1517875185.795999/1.2.276.0.7230010.3.1.4.8323329.4974.1517875185.796001.dcm,4
1.2.276.0.7230010.3.1.2.8323329.553.1517875163.407124/1.2.276.0.7230010.3.1.3.8323329.553.1517875163.407123/1.2.276.0.7230010.3.1.4.8323329.553.1517875163.407125.dcm,0
1.2.276.0.7230010.3.1.2.8323329.5411.1517875187.977061/1.2.276.0.7230010.3.1.3.8323329.5411.1517875187.977060/1.2.276.0.7230010.3.1.4.8323329.5411.1517875187.977062.dcm,1
1.2.276.0.7230010.3.1.2.8323329.32011.1517875158.5587/1.2.276.0.7230010.3.1.3.8323329.32011.1517875158.5586/1.2.276.0.7230010.3.1.4.8323329.32011.1517875158.5588.dcm,2
1.2.276.0.7230010.3.1.2.8323329.2306.1517875172.62894/1.2.276.0.7230010.3.1.3.8323329.2306.1517875172.62893/1.2.276.0.7230010.3.1.4.8323329.2306.1517875172.62895.dcm,3
1.2.276.0.7230010.3.1.2.8323329.14191.1517875250.178761/1.2.276.0.7230010.3.1.3.8323329.14191.1517875250.178760/1.2.276.0.7230010.3.1.4.8323329.14191.1517875250.178762.dcm,4
